global_t,mis_id,E,longitude,latitude,height,velocity,path_angle,heading_angle,t,m,attack_angle,bank_angle,CL,CD,L,D,lz_lon,lz_lat,lz_h,lz_id,guide_process,end_guide,end_reason,guide_phase,t_local,s_go,sgo_ref,ref_psi,delta_psi,q,L12D,sigma_max,terminal_capture_active,taem_in_box,taem_reached,taem_reached_event,taem_reached_ever,taem_success_latched,taem_fail_latched,taem_dwell_s,taem_dwell_count,taem_t_first_in_box,taem_t_reached,taem_t_global,taem_t_local,taem_h_err,taem_v_err,taem_s_go_err,taem_h_norm,taem_v_norm,taem_sgo_norm,taem_box_score,box_score,taem_capture_weight,taem_heading_weight,close_pass_escape,escape_rebound_m,s_go_min_running,sigma_cmd_raw,sigma_cmd_prev,sigma_cmd_rate_limited,sigma_cmd_smoothed,success_mode,phase2_role,role_name,role_heading_delta_deg,pathspec_name,psi_bias_deg,terminal_alpha_boost_deg,policy_family,b5a_case_label,b5a_height_delta_m,b5a_velocity_delta_mps,b5a_heading_spread_deg
0.0,0,-37242156.480830975,0.0,0.8726646259971648,80064.217231085,7006.242291097,0.0,2.059488517353309,0.0,907.185,0.3490658503988659,0.0,0.758242524071623,0.295834458347281,67.13098123219612,26.19169571828485,1.3089969389957472,-0.4363323129985824,0,0,True,False,,descent_phase1,0.0,11115078.852934292,,2.046823269318649,0.0126652480346596,53.15926307718672,,,False,False,False,False,False,False,False,0.0,0,,,,,55064.217231085,5006.242291097,11065078.852934292,2.0,2.0,2.0,0.0,0.0,0.0,1.0,False,0.0,11115078.852934292,0.0,0.0,0.0,0.0,v8_2_final_success_flags,B5A_MIS0_LEFT_HEADING_PROBE,B5A_mis0_left_heading_probe,-2.0,B5A_mis0_left_fixed_anchor_probe,-9.0,0.75,mis0_fixed_anchor,hp64p2172m_vp6p24229mps_sp2deg,64.217231085,6.242291097,2.0
1.0,0,-37242303.14221648,0.0014908843366484,0.8721541524429048,80063.56705201651,7006.222246912283,-0.000185601846865,2.06073992032652,1.0,907.185,0.3490658503988659,0.0,0.7582435486983786,0.2958345490877431,67.13723520145844,26.19410839289833,1.3089969389957472,-0.4363323129985824,0,0,True,False,,descent_phase1,1.0,11108160.134689791,,2.047967526479095,0.0127723938474244,53.16137628338146,,,False,False,False,False,False,False,False,0.0,0,,,,,55063.56705201652,5006.222246912283,11058160.134689791,2.0,2.0,2.0,0.0,0.0,0.0,1.0,False,0.0,11108160.134689791,0.0,0.0,0.0,0.0,v8_2_final_success_flags,B5A_MIS0_LEFT_HEADING_PROBE,B5A_mis0_left_heading_probe,-2.0,B5A_mis0_left_fixed_anchor_probe,-9.0,0.75,mis0_fixed_anchor,hp64p2172m_vp6p24229mps_sp2deg,64.217231085,6.242291097,2.0
1.1,0,-37242317.80347572,0.001639868046135,0.872103039214423,80063.43051328024,7006.2203409573285,-0.0002041624414104,2.060864950472679,1.1,907.185,0.3490658503988659,0.0,0.7582437092722694,0.2958345633098135,67.13858793009067,26.194631882404305,1.3089969389957472,-0.4363323129985824,0,0,True,False,,descent_phase1,1.1,11107468.264409415,,2.0480818453394045,0.0127831051332742,53.16187512480951,,,False,False,False,False,False,False,False,0.0,0,,,,,55063.43051328024,5006.2203409573285,11057468.264409415,2.0,2.0,2.0,0.0,0.0,0.0,1.0,False,0.0,11107468.264409415,0.0,0.0,0.0,0.0,v8_2_final_success_flags,B5A_MIS0_LEFT_HEADING_PROBE,B5A_mis0_left_heading_probe,-2.0,B5A_mis0_left_fixed_anchor_probe,-9.0,0.75,mis0_fixed_anchor,hp64p2172m_vp6p24229mps_sp2deg,64.217231085,6.242291097,2.0
1.2000000000000002,0,-37242332.46391486,0.0017888327167612,0.8720519140190586,80063.28097059693,7006.21845289555,-0.0002227231059014,2.0609899605912863,1.2000000000000002,907.185,0.3490658503988659,0.0,0.7582438804125532,0.2958345784682713,67.14007292728675,26.19520669519411,1.3089969389957472,-0.4363323129985824,0,0,True,False,,descent_phase1,1.2000000000000002,11106776.394398388,,2.0481961447710164,0.0127938158202698,53.1624262476637,,,False,False,False,False,False,False,False,0.0,0,,,,,55063.28097059693,5006.21845289555,11056776.394398388,2.0,2.0,2.0,0.0,0.0,0.0,1.0,False,0.0,11106776.394398388,0.0,0.0,0.0,0.0,v8_2_final_success_flags,B5A_MIS0_LEFT_HEADING_PROBE,B5A_mis0_left_heading_probe,-2.0,B5A_mis0_left_fixed_anchor_probe,-9.0,0.75,mis0_fixed_anchor,hp64p2172m_vp6p24229mps_sp2deg,64.217231085,6.242291097,2.0
1.3000000000000005,0,-37242347.1235739,0.0019377783490104,0.8720007768593196,80063.11842392509,7006.216582721309,-0.0002412838379612,2.061114950682333,1.3000000000000005,907.185,0.3490658503988659,0.0,0.7582440621194934,0.2958345945632302,67.14169020215473,26.195832834776915,1.3089969389957472,-0.4363323129985824,0,0,True,False,,descent_phase1,1.3000000000000005,11106084.524653856,,2.0483104247738444,0.0128045259084887,53.16302965360089,,,False,False,False,False,False,False,False,0.0,0,,,,,55063.11842392509,5006.216582721309,11056084.524653856,2.0,2.0,2.0,0.0,0.0,0.0,1.0,False,0.0,11106084.524653856,0.0,0.0,0.0,0.0,v8_2_final_success_flags,B5A_MIS0_LEFT_HEADING_PROBE,B5A_mis0_left_heading_probe,-2.0,B5A_mis0_left_fixed_anchor_probe,-9.0,0.75,mis0_fixed_anchor,hp64p2172m_vp6p24229mps_sp2deg,64.217231085,6.242291097,2.0
1.4000000000000004,0,-37242361.78249286,0.0020867049433677,0.8719496277377139,80062.9428732248,7006.214730428966,-0.0002598446352133,2.0612399207458125,1.4000000000000004,907.185,0.3490658503988659,0.0,0.7582442543933782,0.2958346115948246,67.14343976457097,26.19651030495936,1.3089969389957472,-0.4363323129985824,0,0,True,False,,descent_phase1,1.4000000000000004,11105392.655172976,,2.048424685347802,0.0128152353980106,53.16368534442588,,,False,False,False,False,False,False,False,0.0,0,,,,,55062.942873224805,5006.214730428966,11055392.655172976,2.0,2.0,2.0,0.0,0.0,0.0,1.0,False,0.0,11105392.655172976,0.0,0.0,0.0,0.0,v8_2_final_success_flags,B5A_MIS0_LEFT_HEADING_PROBE,B5A_mis0_left_heading_probe,-2.0,B5A_mis0_left_fixed_anchor_probe,-9.0,0.75,mis0_fixed_anchor,hp64p2172m_vp6p24229mps_sp2deg,64.217231085,6.242291097,2.0
1.5000000000000004,0,-37242376.44071177,0.002235612500321,0.8718984666567487,80062.75431845771,7006.212896012875,-0.0002784054952812,2.0613648707817203,1.5000000000000004,907.185,0.3490658503988659,0.0,0.7582444572344881,0.2958346295631864,67.14532162517747,26.197239109843505,1.3089969389957472,-0.4363323129985824,0,0,True,False,,descent_phase1,1.5000000000000004,11104700.7859529,,2.048538926492808,0.0128259442889127,53.16439332209157,,,False,False,False,False,False,False,False,0.0,0,,,,,55062.75431845771,5006.212896012875,11054700.7859529,2.0,2.0,2.0,0.0,0.0,0.0,1.0,False,0.0,11104700.7859529,0.0,0.0,0.0,0.0,v8_2_final_success_flags,B5A_MIS0_LEFT_HEADING_PROBE,B5A_mis0_left_heading_probe,-2.0,B5A_mis0_left_fixed_anchor_probe,-9.0,0.75,mis0_fixed_anchor,hp64p2172m_vp6p24229mps_sp2deg,64.217231085,6.242291097,2.0
1.6000000000000003,0,-37242391.09827066,0.0023845010203603,0.8718472936189312,80062.55275958702,7006.211079467393,-0.0002969664157883,2.0614898007900546,1.6000000000000003,907.185,0.3490658503988659,0.0,0.7582446706431177,0.2958346484684585,67.14733579538311,26.198019253827784,1.3089969389957472,-0.4363323129985824,0,0,True,False,,descent_phase1,1.6000000000000003,11104008.916990776,,2.04865314820878,0.0128366525812744,53.16515358869855,,,False,False,False,False,False,False,False,0.0,0,,,,,55062.55275958702,5006.211079467393,11054008.916990776,2.0,2.0,2.0,0.0,0.0,0.0,1.0,False,0.0,11104008.916990776,0.0,0.0,0.0,0.0,v8_2_final_success_flags,B5A_MIS0_LEFT_HEADING_PROBE,B5A_mis0_left_heading_probe,-2.0,B5A_mis0_left_fixed_anchor_probe,-9.0,0.75,mis0_fixed_anchor,hp64p2172m_vp6p24229mps_sp2deg,64.217231085,6.242291097,2.0
1.7000000000000006,0,-37242405.75520956,0.0025333705039781,0.871796108626768,80062.33819657753,7006.20928078687,-0.0003155273943581,2.061614710770816,1.7000000000000006,907.185,0.3490658503988659,0.0,0.7582448946195689,0.2958346683107963,67.14948228736425,26.19885074160764,1.3089969389957472,-0.4363323129985824,0,0,True,False,,descent_phase1,1.7000000000000006,11103317.048283763,,2.048767350495643,0.012847360275173,53.165966146495656,,,False,False,False,False,False,False,False,0.0,0,,,,,55062.33819657753,5006.20928078687,11053317.048283763,2.0,2.0,2.0,0.0,0.0,0.0,1.0,False,0.0,11103317.048283763,0.0,0.0,0.0,0.0,v8_2_final_success_flags,B5A_MIS0_LEFT_HEADING_PROBE,B5A_mis0_left_heading_probe,-2.0,B5A_mis0_left_fixed_anchor_probe,-9.0,0.75,mis0_fixed_anchor,hp64p2172m_vp6p24229mps_sp2deg,64.217231085,6.242291097,2.0
1.8000000000000007,0,-37242420.41156849,0.0026822209516691,0.8717449116827657,80062.11062939561,7006.207499965657,-0.000334088428614,2.061739600724007,1.8000000000000007,907.185,0.3490658503988659,0.0,0.7582451291641318,0.2958346890903485,67.15176111406201,26.199733578173348,1.3089969389957472,-0.4363323129985824,0,0,True,False,,descent_phase1,1.8000000000000007,11102625.179829013,,2.04888153335332,0.0128580673706872,53.16683099787941,,,False,False,False,False,False,False,False,0.0,0,,,,,55062.11062939561,5006.207499965657,11052625.179829013,2.0,2.0,2.0,0.0,0.0,0.0,1.0,False,0.0,11102625.179829013,0.0,0.0,0.0,0.0,v8_2_final_success_flags,B5A_MIS0_LEFT_HEADING_PROBE,B5A_mis0_left_heading_probe,-2.0,B5A_mis0_left_fixed_anchor_probe,-9.0,0.75,mis0_fixed_anchor,hp64p2172m_vp6p24229mps_sp2deg,64.217231085,6.242291097,2.0
1.9000000000000008,0,-37242435.06738751,0.0028310523639305,0.8716937027894304,80061.87005800917,7006.205736998099,-0.0003526495161797,2.061864470649634,1.9000000000000008,907.185,0.3490658503988659,0.0,0.7582453742771211,0.2958347108072797,67.15417228918687,26.200667768812632,1.3089969389957472,-0.4363323129985824,0,0,True,False,,descent_phase1,1.9000000000000008,11101933.311623676,,2.0489956967817378,0.012868773867896,53.16774814539455,,,False,False,False,False,False,False,False,0.0,0,,,,,55061.87005800917,5006.205736998099,11051933.311623676,2.0,2.0,2.0,0.0,0.0,0.0,1.0,False,0.0,11101933.311623676,0.0,0.0,0.0,0.0,v8_2_final_success_flags,B5A_MIS0_LEFT_HEADING_PROBE,B5A_mis0_left_heading_probe,-2.0,B5A_mis0_left_fixed_anchor_probe,-9.0,0.75,mis0_fixed_anchor,hp64p2172m_vp6p24229mps_sp2deg,64.217231085,6.242291097,2.0
